,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-BJ-A2P4-01A,21.536,49.143,22.325,3.911,4.926,1731.734,111.513,24.199,2.088,480.398,29.324,2.447,649.646,4592,THCA,simu_bulk_2ds_ref,0.013,0.0,0.008,0.001,0.001,0.0,0.585,0.008,0.222,0.004,0.116,0.031,0.003,0.005,0.002,0.0,0.013,0.002,0.12000000000000001
TCGA-KS-A4I5-01A,4.803,122.872,12.554,3.177,2.131,389.767,92.731,2.446,1.0,368.206,9.746,1.0,1327.387,4593,THCA,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.659,0.004,0.187,0.007,0.09,0.051,0.0,0.0,0.0,0.0,0.001,0.0,0.097
TCGA-EL-A3ZS-01A,77.403,139.218,72.628,28.819,30.129,316.058,337.477,1.124,4.963,267.75,53.039,4.119,1218.802,4594,THCA,simu_bulk_2ds_ref,0.034,0.031,0.035,0.017,0.012,0.0,0.477,0.054,0.165,0.066,0.037,0.071,0.0,0.001,0.0,0.0,0.065,0.029,0.10300000000000001
TCGA-EM-A3SX-01A,8.401,88.672,14.313,7.108,1.794,865.752,97.554,6.225,1.909,250.112,13.056,1.906,759.569,4595,THCA,simu_bulk_2ds_ref,0.002,0.0,0.002,0.001,0.0,0.0,0.666,0.0,0.202,0.001,0.086,0.038,0.001,0.001,0.0,0.0,0.002,0.001,0.087
TCGA-EM-A1YB-01A,1.571,24.182,9.433,1.0,1.529,295.642,48.731,2.861,1.0,58.269,4.627,1.0,225.624,4596,THCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.747,0.001,0.07,0.0,0.13,0.05,0.0,0.001,0.0,0.0,0.001,0.0,0.13
TCGA-ET-A39I-01A,10.483,21.461,10.497,6.415,1.48,623.769,30.814,1.0,1.0,319.771,5.736,1.271,619.436,4597,THCA,simu_bulk_2ds_ref,0.016,0.0,0.004,0.001,0.002,0.0,0.705,0.0,0.17,0.001,0.09,0.009,0.0,0.0,0.0,0.0,0.016,0.003,0.091
TCGA-E8-A419-01A,73.666,46.246,41.241,18.979,14.978,63.619,344.532,2.727,2.833,164.364,55.206,2.483,830.378,4598,THCA,simu_bulk_2ds_ref,0.062,0.0,0.033,0.024,0.002,0.0,0.621,0.06,0.047,0.022,0.004,0.123,0.0,0.001,0.0,0.0,0.062,0.026000000000000002,0.026
TCGA-BJ-A45G-01A,10.826,59.645,12.136,8.127,2.814,494.152,72.792,2.462,1.0,339.949,8.139,1.502,620.502,4599,THCA,simu_bulk_2ds_ref,0.015,0.0,0.002,0.002,0.001,0.0,0.695,0.003,0.159,0.008,0.081,0.034,0.0,0.0,0.0,0.0,0.015,0.003,0.089
TCGA-EL-A3CZ-01A,12.241,50.8,18.938,8.754,2.574,692.063,76.065,1.0,1.12,251.361,8.239,1.378,515.53,4600,THCA,simu_bulk_2ds_ref,0.011,0.0,0.001,0.001,0.001,0.0,0.679,0.0,0.202,0.0,0.072,0.033,0.0,0.0,0.0,0.0,0.011,0.002,0.072
TCGA-ET-A39O-01A,8.617,78.623,33.517,14.698,5.843,89.001,306.637,1.0,3.339,206.866,41.806,1.839,863.4,4601,THCA,simu_bulk_2ds_ref,0.005,0.0,0.005,0.008,0.0,0.0,0.743,0.011,0.049,0.017,0.028,0.133,0.0,0.0,0.0,0.0,0.005,0.008,0.045
TCGA-BJ-A192-01A,22.423,63.073,15.227,1.0,1.806,222.677,121.181,1.0,1.0,73.279,11.968,2.189,827.19,4602,THCA,simu_bulk_2ds_ref,0.009,0.0,0.0,0.0,0.0,0.0,0.783,0.003,0.081,0.0,0.035,0.087,0.0,0.0,0.001,0.0,0.009,0.0,0.035
TCGA-EL-A3CN-01A,34.764,110.671,37.271,18.219,7.981,86.414,208.422,1.566,2.241,168.428,54.68,1.219,602.743,4603,THCA,simu_bulk_2ds_ref,0.031,0.0,0.04,0.03,0.002,0.0,0.612,0.043,0.077,0.067,0.009,0.087,0.0,0.0,0.0,0.0,0.031,0.032,0.076
TCGA-EM-A4FK-01A,5.331,67.927,7.527,1.663,1.053,844.623,30.897,1.0,1.0,99.078,10.622,1.126,794.547,4604,THCA,simu_bulk_2ds_ref,0.007,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.161,0.0,0.057,0.01,0.0,0.002,0.001,0.0,0.007,0.0,0.057
TCGA-BJ-A0Z0-01A,5.014,50.376,21.191,7.111,1.0,360.568,29.792,1.0,1.0,184.425,5.174,1.0,563.546,4605,THCA,simu_bulk_2ds_ref,0.011,0.0,0.001,0.0,0.0,0.0,0.798,0.0,0.136,0.003,0.046,0.005,0.0,0.0,0.0,0.0,0.011,0.0,0.049
TCGA-FY-A76V-01A,8.783,200.162,28.651,7.42,15.518,705.871,126.615,4.421,18.364,379.358,9.294,3.481,592.636,4606,THCA,simu_bulk_2ds_ref,0.005,0.0,0.002,0.008,0.0,0.0,0.556,0.02,0.226,0.02,0.104,0.055,0.002,0.001,0.0,0.0,0.005,0.008,0.124
TCGA-DJ-A2PY-01A,3.357,266.024,36.349,6.251,13.456,130.019,150.338,4.531,5.291,226.473,6.034,1.692,830.445,4607,THCA,simu_bulk_2ds_ref,0.0,0.0,0.021,0.0,0.0,0.0,0.622,0.044,0.109,0.115,0.013,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.128
TCGA-IM-A41Z-01A,7.078,52.518,33.928,21.263,7.764,547.545,378.367,13.869,1.716,155.949,60.148,2.883,575.161,4608,THCA,simu_bulk_2ds_ref,0.008,0.0,0.008,0.019,0.004,0.0,0.635,0.02,0.139,0.0,0.073,0.087,0.0,0.005,0.001,0.0,0.008,0.023,0.073
TCGA-FE-A232-01A,17.133,111.599,32.511,8.352,9.858,191.826,285.533,1.0,3.355,266.434,27.94,1.811,1008.172,4609,THCA,simu_bulk_2ds_ref,0.022,0.0,0.006,0.006,0.0,0.0,0.651,0.029,0.097,0.04,0.033,0.112,0.0,0.002,0.001,0.0,0.022,0.006,0.07300000000000001
TCGA-BJ-A0Z5-01A,2.943,18.438,11.367,3.125,3.019,246.182,58.178,1.902,1.0,220.585,13.038,1.0,547.446,4610,THCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.001,0.0,0.0,0.788,0.01,0.11,0.0,0.039,0.048,0.0,0.002,0.0,0.0,0.0,0.001,0.039
TCGA-EM-A2CS-01A,6.697,181.906,15.225,22.717,3.532,360.262,97.696,3.494,1.0,237.71,2.082,1.63,746.798,4611,THCA,simu_bulk_2ds_ref,0.002,0.0,0.003,0.0,0.0,0.0,0.695,0.0,0.161,0.045,0.054,0.041,0.0,0.0,0.0,0.0,0.002,0.0,0.099
TCGA-EM-A1CW-01A,59.62,32.692,17.055,24.94,4.048,545.123,159.193,1.0,1.078,265.806,51.646,1.527,582.029,4612,THCA,simu_bulk_2ds_ref,0.117,0.001,0.011,0.013,0.012,0.0,0.586,0.014,0.117,0.007,0.08,0.04,0.0,0.002,0.0,0.0,0.11800000000000001,0.025,0.08700000000000001
TCGA-KS-A4I9-01A,2.927,80.397,21.22,3.04,7.813,148.964,103.641,1.14,1.1,192.197,7.299,1.074,682.128,4613,THCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.0,0.0,0.0,0.737,0.036,0.079,0.009,0.045,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.054
TCGA-DJ-A13T-01A,3.506,96.748,20.46,35.655,3.626,513.89,100.049,2.418,1.0,317.215,18.629,1.748,907.315,4614,THCA,simu_bulk_2ds_ref,0.0,0.0,0.01,0.003,0.003,0.0,0.678,0.005,0.205,0.011,0.034,0.049,0.001,0.0,0.0,0.0,0.0,0.006,0.045
TCGA-ET-A4KQ-01A,10.05,80.312,7.506,3.903,2.872,722.164,52.187,3.518,2.222,370.076,11.976,1.455,576.058,4615,THCA,simu_bulk_2ds_ref,0.014,0.0,0.002,0.001,0.0,0.0,0.607,0.0,0.23,0.013,0.122,0.009,0.0,0.001,0.0,0.0,0.014,0.001,0.135
TCGA-EL-A3T8-01A,9.344,116.442,16.986,5.268,4.496,629.813,101.412,1.0,1.655,263.308,20.603,2.172,842.776,4616,THCA,simu_bulk_2ds_ref,0.002,0.0,0.004,0.0,0.0,0.0,0.593,0.005,0.214,0.024,0.09,0.062,0.001,0.004,0.0,0.0,0.002,0.0,0.11399999999999999
TCGA-FY-A3RA-01A,3.615,71.97,10.239,4.162,4.818,256.43,65.719,1.081,1.0,154.179,8.062,1.097,924.382,4617,THCA,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.829,0.009,0.083,0.005,0.027,0.045,0.0,0.0,0.0,0.0,0.001,0.0,0.032
TCGA-BJ-A28X-01A,101.386,246.25,95.244,29.452,45.35,182.237,437.496,4.046,21.743,207.34,78.047,6.076,620.65,4618,THCA,simu_bulk_2ds_ref,0.035,0.064,0.048,0.031,0.017,0.0,0.346,0.087,0.121,0.15,0.01,0.09,0.001,0.001,0.0,0.0,0.099,0.048,0.16
TCGA-EM-A22M-01A,409.694,137.924,72.452,44.247,16.02,243.925,1012.889,4.506,6.779,381.85,177.972,4.488,687.196,4619,THCA,simu_bulk_2ds_ref,0.139,0.001,0.031,0.03,0.009,0.0,0.427,0.031,0.093,0.052,0.014,0.17,0.001,0.003,0.001,0.0,0.14,0.039,0.066
TCGA-ET-A40T-01A,22.54,155.457,34.66,16.848,9.553,372.956,252.52,7.63,3.58,360.644,53.826,2.554,769.974,4620,THCA,simu_bulk_2ds_ref,0.013,0.003,0.026,0.014,0.006,0.0,0.521,0.019,0.177,0.06,0.059,0.099,0.001,0.0,0.0,0.0,0.016,0.02,0.119
TCGA-FK-A3SH-01A,4.459,201.653,8.253,145.823,2.843,221.224,56.398,2.278,5.999,431.515,4.336,1.058,939.778,4621,THCA,simu_bulk_2ds_ref,0.001,0.0,0.002,0.001,0.0,0.0,0.813,0.007,0.082,0.024,0.042,0.027,0.0,0.0,0.0,0.0,0.001,0.001,0.066
TCGA-E8-A438-01A,7.41,114.692,12.18,4.298,2.853,731.538,85.459,5.939,1.0,381.925,17.083,1.294,687.835,4622,THCA,simu_bulk_2ds_ref,0.004,0.0,0.001,0.002,0.0,0.0,0.624,0.004,0.19,0.001,0.12,0.047,0.002,0.002,0.002,0.0,0.004,0.002,0.121
TCGA-E8-A44M-01A,178.455,139.665,87.137,70.181,30.618,277.057,808.683,1.0,4.974,194.681,268.622,5.344,484.032,4623,THCA,simu_bulk_2ds_ref,0.063,0.027,0.053,0.044,0.024,0.0,0.39,0.07,0.13,0.054,0.022,0.116,0.0,0.005,0.001,0.0,0.09,0.068,0.076
TCGA-EM-A2CR-01A,11.303,108.0,14.321,6.576,1.118,518.574,368.493,3.89,1.0,282.368,16.152,1.721,576.07,4624,THCA,simu_bulk_2ds_ref,0.006,0.0,0.001,0.001,0.0,0.0,0.702,0.002,0.046,0.007,0.123,0.111,0.0,0.0,0.002,0.0,0.006,0.001,0.13
TCGA-BJ-A0ZG-01A,7.884,91.5,10.205,7.745,4.183,615.84,84.386,1.095,1.02,303.882,25.781,1.057,543.774,4625,THCA,simu_bulk_2ds_ref,0.032,0.001,0.006,0.002,0.01,0.0,0.583,0.004,0.185,0.049,0.111,0.014,0.0,0.004,0.001,0.0,0.033,0.012,0.16
TCGA-EL-A3MY-01A,15.301,536.621,44.913,3.181,36.435,91.513,123.367,50.428,18.944,276.31,8.278,1.94,1469.197,4626,THCA,simu_bulk_2ds_ref,0.011,0.0,0.036,0.0,0.0,0.0,0.53,0.067,0.059,0.267,0.001,0.026,0.003,0.0,0.0,0.0,0.011,0.0,0.268
TCGA-DJ-A1QO-01A,7.853,87.289,34.572,4.746,6.943,160.678,257.111,20.257,1.238,182.792,12.501,2.433,1511.835,4627,THCA,simu_bulk_2ds_ref,0.006,0.0,0.006,0.0,0.0,0.0,0.708,0.006,0.064,0.027,0.022,0.158,0.002,0.001,0.0,0.0,0.006,0.0,0.049
TCGA-ET-A25G-01A,2.855,52.088,11.83,1.523,3.257,44.181,74.355,1.489,2.616,175.049,4.04,1.062,1452.007,4628,THCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.0,0.883,0.008,0.022,0.03,0.004,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.034
TCGA-EM-A3OB-01A,12.447,68.401,12.539,1.962,1.0,550.195,45.027,1.092,1.0,181.208,5.041,1.0,521.709,4629,THCA,simu_bulk_2ds_ref,0.007,0.0,0.0,0.0,0.0,0.0,0.756,0.0,0.164,0.0,0.071,0.001,0.0,0.0,0.0,0.0,0.007,0.0,0.071
TCGA-DO-A1JZ-01A,5.786,294.064,18.657,56.496,4.022,197.588,105.789,1.0,1.0,338.309,5.206,1.35,1029.752,4630,THCA,simu_bulk_2ds_ref,0.004,0.001,0.0,0.002,0.0,0.0,0.798,0.011,0.086,0.018,0.055,0.024,0.001,0.0,0.0,0.0,0.005,0.002,0.073
TCGA-ET-A39K-01A,6.547,41.01,21.143,13.901,6.808,148.246,274.92,13.835,3.622,321.034,27.587,2.476,1883.717,4631,THCA,simu_bulk_2ds_ref,0.002,0.0,0.01,0.009,0.002,0.0,0.772,0.025,0.07,0.005,0.018,0.085,0.0,0.001,0.001,0.0,0.002,0.011,0.023
TCGA-ET-A3DS-01A,44.307,22.348,14.204,4.64,7.913,589.96,70.768,1.192,1.074,73.281,19.5,1.13,609.204,4632,THCA,simu_bulk_2ds_ref,0.081,0.009,0.01,0.004,0.001,0.0,0.677,0.01,0.123,0.009,0.068,0.006,0.0,0.002,0.0,0.0,0.09,0.005,0.077
TCGA-EL-A4KH-01A,5.221,67.986,20.433,1.206,7.069,593.593,206.683,7.733,1.0,487.433,14.348,1.0,1253.362,4633,THCA,simu_bulk_2ds_ref,0.004,0.0,0.005,0.0,0.0,0.0,0.676,0.022,0.136,0.006,0.067,0.082,0.0,0.0,0.001,0.0,0.004,0.0,0.07300000000000001
TCGA-DE-A4MB-01A,5.622,134.541,38.012,1.044,12.945,161.772,205.479,3.587,38.717,232.44,8.803,4.122,678.339,4634,THCA,simu_bulk_2ds_ref,0.002,0.0,0.007,0.0,0.0,0.0,0.627,0.072,0.102,0.062,0.031,0.096,0.001,0.0,0.0,0.0,0.002,0.0,0.093
TCGA-EM-A3O7-01A,3.649,45.456,15.229,6.853,6.341,746.52,82.604,2.301,1.525,218.244,25.303,1.243,894.059,4635,THCA,simu_bulk_2ds_ref,0.003,0.0,0.002,0.006,0.0,0.0,0.756,0.01,0.129,0.001,0.037,0.05,0.0,0.004,0.0,0.0,0.003,0.006,0.038
TCGA-EL-A3CU-01A,50.124,242.506,56.631,12.334,28.688,124.248,156.58,5.36,3.559,148.406,28.216,1.8,606.21,4636,THCA,simu_bulk_2ds_ref,0.026,0.045,0.051,0.008,0.003,0.0,0.467,0.059,0.124,0.16,0.003,0.053,0.001,0.0,0.0,0.0,0.071,0.011,0.163
TCGA-EM-A3SZ-01A,58.676,23.664,20.561,9.22,5.756,94.49,166.624,1.268,2.125,192.431,31.878,1.591,863.817,4637,THCA,simu_bulk_2ds_ref,0.046,0.0,0.011,0.002,0.0,0.0,0.768,0.032,0.059,0.008,0.004,0.07,0.0,0.0,0.0,0.0,0.046,0.002,0.012
TCGA-FY-A3WA-01A,5.356,64.659,10.702,3.773,1.567,338.023,25.456,1.0,5.905,187.046,14.9,17.854,1080.704,4638,THCA,simu_bulk_2ds_ref,0.017,0.001,0.001,0.001,0.0,0.0,0.757,0.0,0.122,0.011,0.077,0.005,0.0,0.003,0.005,0.0,0.018000000000000002,0.001,0.088
TCGA-BJ-A0Z3-01A,175.267,88.765,62.546,26.363,45.808,259.721,191.341,7.617,5.174,287.034,75.773,2.293,721.604,4639,THCA,simu_bulk_2ds_ref,0.043,0.091,0.045,0.02,0.013,0.0,0.447,0.043,0.138,0.058,0.049,0.049,0.001,0.001,0.0,0.0,0.134,0.033,0.10700000000000001
TCGA-FY-A3TY-01A,8.523,555.688,62.661,5.725,52.049,209.282,386.308,17.556,13.36,308.779,15.889,4.41,618.961,4640,THCA,simu_bulk_2ds_ref,0.007,0.0,0.032,0.0,0.001,0.0,0.355,0.08,0.139,0.237,0.035,0.111,0.001,0.001,0.001,0.0,0.007,0.001,0.272
TCGA-EL-A3TB-01A,9.299,91.205,18.426,6.355,7.546,228.697,126.201,1.0,1.0,354.499,16.503,1.387,867.987,4641,THCA,simu_bulk_2ds_ref,0.013,0.0,0.01,0.003,0.0,0.0,0.738,0.016,0.14,0.015,0.028,0.035,0.001,0.001,0.0,0.0,0.013,0.003,0.043
TCGA-DJ-A2PS-01A,12.527,121.783,40.691,20.327,20.963,194.774,143.321,4.404,2.594,242.178,21.012,1.96,798.252,4642,THCA,simu_bulk_2ds_ref,0.013,0.004,0.021,0.009,0.006,0.0,0.585,0.036,0.173,0.051,0.045,0.057,0.001,0.0,0.0,0.0,0.017,0.015,0.096
TCGA-E8-A2EA-01A,58.094,201.359,44.785,25.456,18.078,125.406,558.64,2.968,3.97,233.728,131.004,2.324,767.498,4643,THCA,simu_bulk_2ds_ref,0.035,0.0,0.028,0.023,0.001,0.0,0.543,0.06,0.064,0.076,0.019,0.145,0.0,0.002,0.001,0.0,0.035,0.024,0.095
TCGA-DJ-A2Q1-01A,36.073,220.593,44.849,4.363,36.407,47.899,82.853,34.904,5.46,178.738,18.911,1.123,1257.338,4644,THCA,simu_bulk_2ds_ref,0.025,0.0,0.037,0.0,0.0,0.0,0.561,0.216,0.038,0.098,0.014,0.006,0.001,0.0,0.002,0.0,0.025,0.0,0.112
TCGA-DJ-A3VK-01A,6.708,100.01,29.837,5.886,3.056,734.915,124.459,34.598,2.431,327.576,39.416,3.417,606.176,4645,THCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.01,0.0,0.0,0.643,0.0,0.2,0.0,0.094,0.047,0.001,0.002,0.0,0.0,0.001,0.01,0.094
TCGA-EM-A2CN-01A,15.517,71.087,4.864,1.97,1.0,157.563,23.176,1.0,1.0,650.624,3.268,1.124,691.568,4646,THCA,simu_bulk_2ds_ref,0.008,0.0,0.0,0.001,0.0,0.0,0.873,0.0,0.039,0.0,0.077,0.002,0.0,0.0,0.0,0.0,0.008,0.001,0.077
TCGA-BJ-A0ZF-01A,6.762,41.594,14.827,3.758,3.338,637.553,153.104,8.126,1.0,403.962,8.222,3.372,667.85,4647,THCA,simu_bulk_2ds_ref,0.02,0.0,0.006,0.0,0.002,0.0,0.669,0.0,0.08,0.035,0.157,0.03,0.0,0.0,0.0,0.0,0.02,0.002,0.192
TCGA-EM-A3FK-01A,2.862,151.739,10.998,2.158,2.539,181.172,24.565,1.0,1.0,241.469,3.327,1.0,1590.708,4648,THCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.805,0.0,0.14,0.024,0.012,0.016,0.001,0.0,0.0,0.0,0.0,0.0,0.036000000000000004
TCGA-BJ-A0ZE-01A,21.545,4.515,4.184,1.36,1.0,258.131,18.323,1.0,1.0,144.677,7.877,1.016,418.558,4649,THCA,simu_bulk_2ds_ref,0.022,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.071,0.0,0.021,0.014,0.001,0.0,0.0,0.0,0.022,0.0,0.021
TCGA-DJ-A3V4-01A,5.168,119.387,18.463,6.278,16.503,226.59,61.1,2.26,1.578,264.527,16.273,1.0,751.226,4650,THCA,simu_bulk_2ds_ref,0.005,0.0,0.005,0.001,0.0,0.0,0.672,0.048,0.133,0.047,0.054,0.035,0.0,0.0,0.0,0.0,0.005,0.001,0.101
TCGA-ET-A3BP-01A,3.587,98.434,27.518,5.226,1.895,439.104,118.214,4.072,1.0,347.417,34.995,1.438,836.991,4651,THCA,simu_bulk_2ds_ref,0.001,0.0,0.002,0.006,0.0,0.0,0.669,0.003,0.151,0.001,0.082,0.08,0.001,0.005,0.0,0.0,0.001,0.006,0.083
TCGA-DJ-A2PU-01A,4.497,108.352,32.557,10.981,8.894,890.709,182.753,11.527,1.0,317.675,25.244,1.651,763.344,4652,THCA,simu_bulk_2ds_ref,0.004,0.0,0.016,0.008,0.0,0.0,0.577,0.015,0.21,0.025,0.067,0.077,0.0,0.001,0.0,0.0,0.004,0.008,0.092
TCGA-J8-A3O0-01A,4.466,27.731,23.833,29.925,6.376,450.327,106.793,3.323,1.184,347.822,6.188,2.768,750.43,4653,THCA,simu_bulk_2ds_ref,0.005,0.0,0.004,0.001,0.003,0.0,0.721,0.019,0.134,0.013,0.039,0.059,0.0,0.0,0.0,0.0,0.005,0.004,0.052
TCGA-EM-A3FP-01A,38.972,96.556,24.858,26.622,2.662,489.734,376.482,1.0,1.274,209.961,47.684,2.18,492.532,4654,THCA,simu_bulk_2ds_ref,0.072,0.0,0.007,0.011,0.01,0.0,0.563,0.0,0.143,0.008,0.076,0.11,0.0,0.001,0.0,0.0,0.072,0.020999999999999998,0.08399999999999999
TCGA-EM-A3FN-01A,7.524,87.754,4.389,3.919,1.0,576.749,50.489,1.0,1.097,150.696,14.694,1.0,540.194,4655,THCA,simu_bulk_2ds_ref,0.018,0.0,0.001,0.0,0.001,0.0,0.75,0.0,0.115,0.006,0.102,0.006,0.0,0.002,0.0,0.0,0.018,0.001,0.108
TCGA-DJ-A2PW-01A,9.062,101.901,25.906,3.425,5.778,146.245,227.672,12.977,4.433,198.454,14.35,1.595,1154.065,4656,THCA,simu_bulk_2ds_ref,0.013,0.0,0.012,0.0,0.0,0.0,0.692,0.027,0.097,0.071,0.013,0.073,0.001,0.0,0.0,0.0,0.013,0.0,0.08399999999999999
TCGA-BJ-A0ZA-01A,46.236,45.946,25.374,7.71,5.111,407.261,111.64,1.131,1.07,324.406,20.676,1.392,668.735,4657,THCA,simu_bulk_2ds_ref,0.094,0.0,0.002,0.012,0.0,0.0,0.61,0.004,0.154,0.012,0.068,0.041,0.001,0.001,0.0,0.0,0.094,0.012,0.08
TCGA-EM-A2OV-01A,1.728,29.257,5.352,1.186,1.0,331.143,27.352,1.0,1.263,138.542,12.531,1.0,438.423,4658,THCA,simu_bulk_2ds_ref,0.002,0.0,0.0,0.0,0.0,0.0,0.777,0.0,0.121,0.0,0.089,0.009,0.0,0.001,0.0,0.0,0.002,0.0,0.089
TCGA-FY-A3R7-01A,8.259,128.484,33.5,14.483,9.41,271.579,176.117,1.112,1.831,377.53,26.333,2.503,662.518,4659,THCA,simu_bulk_2ds_ref,0.015,0.0,0.028,0.001,0.009,0.0,0.547,0.022,0.195,0.055,0.059,0.068,0.0,0.0,0.0,0.0,0.015,0.009999999999999998,0.11399999999999999
TCGA-FK-A3S3-01A,5.629,57.366,10.658,19.472,4.905,1074.179,80.461,1.605,1.0,450.106,10.473,1.0,610.017,4660,THCA,simu_bulk_2ds_ref,0.004,0.0,0.007,0.002,0.002,0.0,0.688,0.011,0.165,0.01,0.078,0.031,0.001,0.0,0.0,0.0,0.004,0.004,0.088
TCGA-EM-A1CS-01A,2.705,70.962,25.957,7.097,4.885,430.848,122.701,10.038,1.0,304.441,12.721,1.747,771.523,4661,THCA,simu_bulk_2ds_ref,0.004,0.0,0.009,0.009,0.001,0.0,0.665,0.015,0.174,0.035,0.038,0.049,0.0,0.001,0.0,0.0,0.004,0.009999999999999998,0.07300000000000001
TCGA-EL-A3T9-01A,7.667,573.487,34.986,1.0,43.767,138.512,56.453,12.78,9.223,198.258,2.129,4.236,817.461,4662,THCA,simu_bulk_2ds_ref,0.001,0.0,0.018,0.0,0.0,0.0,0.521,0.096,0.053,0.272,0.003,0.032,0.002,0.0,0.001,0.0,0.001,0.0,0.275
TCGA-BJ-A2N7-01A,5.108,46.226,13.672,3.425,3.118,464.133,91.108,1.0,1.0,377.635,9.896,1.561,636.34,4663,THCA,simu_bulk_2ds_ref,0.004,0.0,0.001,0.0,0.0,0.0,0.762,0.007,0.133,0.008,0.06,0.024,0.0,0.0,0.0,0.0,0.004,0.0,0.068
TCGA-ET-A40S-01A,31.187,91.611,50.719,24.863,30.986,153.658,305.62,28.01,4.911,200.207,40.047,2.526,787.681,4664,THCA,simu_bulk_2ds_ref,0.019,0.0,0.025,0.004,0.011,0.0,0.603,0.079,0.094,0.037,0.02,0.095,0.007,0.003,0.002,0.0,0.019,0.015,0.056999999999999995
TCGA-EL-A3ZO-01A,16.555,230.774,38.177,9.977,34.979,83.63,180.61,13.948,10.185,285.811,27.974,1.475,1127.661,4665,THCA,simu_bulk_2ds_ref,0.011,0.0,0.044,0.001,0.0,0.0,0.577,0.137,0.044,0.123,0.008,0.05,0.001,0.001,0.001,0.0,0.011,0.001,0.131
TCGA-FE-A231-01A,3.508,11.448,28.698,1.0,10.585,148.615,217.4,1.0,2.506,225.823,2.854,1.0,553.735,4666,THCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.0,0.0,0.0,0.789,0.028,0.055,0.001,0.011,0.111,0.001,0.0,0.0,0.0,0.0,0.0,0.012
TCGA-EL-A3GQ-01A,4.017,143.118,30.853,5.003,12.581,414.891,122.33,3.187,4.873,208.124,18.129,2.503,558.116,4667,THCA,simu_bulk_2ds_ref,0.001,0.0,0.014,0.0,0.0,0.0,0.486,0.022,0.24,0.081,0.088,0.063,0.0,0.003,0.0,0.0,0.001,0.0,0.16899999999999998
TCGA-E8-A437-01A,3.894,144.59,13.101,1.672,4.506,223.561,33.617,1.0,1.0,302.308,10.064,1.0,753.599,4668,THCA,simu_bulk_2ds_ref,0.002,0.0,0.001,0.001,0.0,0.0,0.776,0.036,0.076,0.011,0.075,0.022,0.0,0.0,0.0,0.0,0.002,0.001,0.086
TCGA-DE-A69K-01A,4.136,198.166,22.032,8.979,6.445,276.582,136.203,4.701,10.661,352.751,19.677,2.166,880.453,4669,THCA,simu_bulk_2ds_ref,0.001,0.0,0.017,0.005,0.0,0.0,0.667,0.017,0.163,0.012,0.036,0.081,0.0,0.0,0.0,0.0,0.001,0.005,0.048
TCGA-DJ-A2PP-01A,6.502,90.623,5.952,1.0,1.0,763.268,21.114,1.0,1.0,125.581,9.596,1.0,576.353,4670,THCA,simu_bulk_2ds_ref,0.009,0.001,0.0,0.0,0.0,0.0,0.726,0.001,0.192,0.001,0.068,0.001,0.0,0.001,0.0,0.0,0.009999999999999998,0.0,0.069
TCGA-FY-A4B0-01A,13.151,103.549,22.728,3.857,10.848,378.614,205.139,1.492,1.0,82.58,16.893,2.568,597.823,4671,THCA,simu_bulk_2ds_ref,0.014,0.001,0.002,0.0,0.002,0.0,0.643,0.006,0.134,0.03,0.068,0.094,0.0,0.004,0.001,0.0,0.015,0.002,0.098
TCGA-DJ-A3UK-01A,3.193,142.359,35.305,3.544,6.027,754.482,151.207,4.641,1.0,325.755,11.809,3.768,731.921,4672,THCA,simu_bulk_2ds_ref,0.001,0.0,0.003,0.001,0.0,0.0,0.645,0.017,0.186,0.019,0.055,0.073,0.0,0.0,0.0,0.0,0.001,0.001,0.074
TCGA-BJ-A3PT-01A,9.405,155.66,29.707,17.193,13.66,410.073,219.008,9.725,3.855,406.503,36.603,1.523,581.455,4673,THCA,simu_bulk_2ds_ref,0.016,0.0,0.02,0.005,0.011,0.0,0.552,0.048,0.146,0.044,0.07,0.08,0.001,0.005,0.001,0.0,0.016,0.016,0.114
